        * c:\users\hp\desktop\dc_to_dc_converter\dc_to_dc_converter.cir
        Transient Analysis  Thu Oct 06 23:33:39  2022
--------------------------------------------------------------------------------
Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
66	5.301600e-07	1.225430e-14	-4.03708e-08	4.036939e-08	
67	5.401600e-07	9.545378e-15	4.035677e-08	-4.03582e-08	
68	5.501600e-07	6.724372e-15	-4.03555e-08	4.035407e-08	
69	5.601600e-07	3.791443e-15	4.034145e-08	-4.03429e-08	
70	5.701600e-07	7.467531e-16	-4.03402e-08	4.033876e-08	
71	5.801600e-07	-2.40953e-15	4.032615e-08	-4.03276e-08	
72	5.901600e-07	-5.67723e-15	-4.03249e-08	4.032346e-08	
73	6.001600e-07	-9.05618e-15	4.031085e-08	-4.03123e-08	
74	6.101600e-07	-1.25462e-14	-4.03096e-08	4.030816e-08	
75	6.201600e-07	-1.61471e-14	4.029555e-08	-4.02970e-08	
76	6.301600e-07	-1.98587e-14	-4.02943e-08	4.029287e-08	
77	6.401600e-07	-2.36808e-14	4.028027e-08	-4.02817e-08	
78	6.501600e-07	-2.76132e-14	-4.02790e-08	4.027759e-08	
79	6.601600e-07	-3.16556e-14	4.026498e-08	-4.02664e-08	
80	6.701600e-07	-3.58080e-14	-4.02638e-08	4.026231e-08	
81	6.801600e-07	-4.00700e-14	4.024971e-08	-4.02512e-08	
82	6.901600e-07	-4.44415e-14	-4.02485e-08	4.024703e-08	
83	7.001600e-07	-4.89223e-14	4.023444e-08	-4.02359e-08	
84	7.101600e-07	-5.35120e-14	-4.02332e-08	4.023177e-08	
85	7.201600e-07	-5.82105e-14	4.021917e-08	-4.02206e-08	
86	7.301600e-07	-6.30176e-14	-4.02180e-08	4.021650e-08	
87	7.401600e-07	-6.79330e-14	4.020391e-08	-4.02054e-08	
88	7.501600e-07	-7.29564e-14	-4.02027e-08	4.020125e-08	
89	7.601600e-07	-7.80877e-14	4.018866e-08	-4.01901e-08	
90	7.701600e-07	-8.33265e-14	-4.01875e-08	4.018600e-08	
91	7.801600e-07	-8.86726e-14	4.017341e-08	-4.01749e-08	
92	7.901600e-07	-9.41258e-14	-4.01722e-08	4.017075e-08	
93	8.001600e-07	-9.96858e-14	4.015817e-08	-4.01596e-08	
94	8.101600e-07	-1.05352e-13	-4.01570e-08	4.015551e-08	
95	8.201600e-07	-1.11125e-13	4.014293e-08	-4.01444e-08	
96	8.301600e-07	-1.17004e-13	-4.01417e-08	4.014028e-08	
97	8.401600e-07	-1.22988e-13	4.012770e-08	-4.01292e-08	
98	8.501600e-07	-1.29078e-13	-4.01265e-08	4.012505e-08	
99	8.601600e-07	-1.35273e-13	4.011248e-08	-4.01139e-08	
100	8.701600e-07	-1.41572e-13	-4.01113e-08	4.010983e-08	
101	8.801600e-07	-1.47976e-13	4.009726e-08	-4.00987e-08	
102	8.901600e-07	-1.54485e-13	-4.00961e-08	4.009462e-08	
103	9.001600e-07	-1.61097e-13	4.008205e-08	-4.00835e-08	
104	9.101600e-07	-1.67813e-13	-4.00809e-08	4.007941e-08	
105	9.201600e-07	-1.74632e-13	4.006684e-08	-4.00683e-08	
106	9.301600e-07	-1.81554e-13	-4.00657e-08	4.006420e-08	
107	9.401600e-07	-1.88579e-13	4.005164e-08	-4.00531e-08	
108	9.501600e-07	-1.95706e-13	-4.00505e-08	4.004900e-08	
109	9.601600e-07	-2.02935e-13	4.003644e-08	-4.00379e-08	
110	9.701600e-07	-2.10265e-13	-4.00353e-08	4.003381e-08	
111	9.801600e-07	-2.17697e-13	4.002125e-08	-4.00227e-08	
112	9.901600e-07	-2.25230e-13	-4.00201e-08	4.001862e-08	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	1.000160e-06	-2.32863e-13	4.000607e-08	-4.00075e-08	
114	1.010160e-06	-2.40597e-13	-4.00049e-08	4.000344e-08	
115	1.020160e-06	-2.48430e-13	3.999089e-08	-3.99924e-08	
116	1.030160e-06	-2.56363e-13	-3.99897e-08	3.998827e-08	
117	1.040160e-06	-2.64396e-13	3.997572e-08	-3.99772e-08	
118	1.050160e-06	-2.72526e-13	-3.99746e-08	3.997310e-08	
119	1.060160e-06	-2.80756e-13	3.996055e-08	-3.99620e-08	
120	1.070160e-06	-2.89083e-13	-3.99594e-08	3.995793e-08	
121	1.080160e-06	-2.97508e-13	3.994539e-08	-3.99469e-08	
122	1.090160e-06	-3.06031e-13	-3.99442e-08	3.994277e-08	
123	1.100160e-06	-3.14650e-13	3.993023e-08	-3.99317e-08	
124	1.110160e-06	-3.23366e-13	-3.99291e-08	3.992762e-08	
125	1.120160e-06	-3.32177e-13	3.991508e-08	-3.99165e-08	
126	1.130160e-06	-3.41085e-13	-3.99139e-08	3.991247e-08	
127	1.140160e-06	-3.50088e-13	3.989994e-08	-3.99014e-08	
128	1.150160e-06	-3.59185e-13	-3.98988e-08	3.989733e-08	
129	1.160160e-06	-3.68377e-13	3.988480e-08	-3.98863e-08	
130	1.170160e-06	-3.77663e-13	-3.98837e-08	3.988220e-08	
131	1.180160e-06	-3.87043e-13	3.986967e-08	-3.98711e-08	
132	1.190160e-06	-3.96516e-13	-3.98685e-08	3.986707e-08	
133	1.200160e-06	-4.06082e-13	3.985454e-08	-3.98560e-08	
134	1.210160e-06	-4.15740e-13	-3.98534e-08	3.985195e-08	
135	1.220160e-06	-4.25490e-13	3.983942e-08	-3.98409e-08	
136	1.230160e-06	-4.35332e-13	-3.98383e-08	3.983683e-08	
137	1.240160e-06	-4.45264e-13	3.982431e-08	-3.98258e-08	
138	1.250160e-06	-4.55288e-13	-3.98232e-08	3.982171e-08	
139	1.260160e-06	-4.65401e-13	3.980920e-08	-3.98107e-08	
140	1.270160e-06	-4.75604e-13	-3.98081e-08	3.980661e-08	
141	1.280160e-06	-4.85896e-13	3.979409e-08	-3.97956e-08	
142	1.290160e-06	-4.96277e-13	-3.97930e-08	3.979151e-08	
143	1.300160e-06	-5.06747e-13	3.977900e-08	-3.97805e-08	
144	1.310160e-06	-5.17304e-13	-3.97779e-08	3.977641e-08	
145	1.320160e-06	-5.27949e-13	3.976390e-08	-3.97654e-08	
146	1.330160e-06	-5.38680e-13	-3.97628e-08	3.976132e-08	
147	1.340160e-06	-5.49498e-13	3.974882e-08	-3.97503e-08	
148	1.350160e-06	-5.60402e-13	-3.97477e-08	3.974624e-08	
149	1.360160e-06	-5.71391e-13	3.973374e-08	-3.97352e-08	
150	1.370160e-06	-5.82466e-13	-3.97326e-08	3.973116e-08	
151	1.380160e-06	-5.93625e-13	3.971866e-08	-3.97201e-08	
152	1.390160e-06	-6.04867e-13	-3.97175e-08	3.971609e-08	
153	1.400160e-06	-6.16194e-13	3.970359e-08	-3.97051e-08	
154	1.410160e-06	-6.27603e-13	-3.97025e-08	3.970102e-08	
155	1.420160e-06	-6.39095e-13	3.968853e-08	-3.96900e-08	
156	1.430160e-06	-6.50669e-13	-3.96874e-08	3.968596e-08	
157	1.440160e-06	-6.62324e-13	3.967347e-08	-3.96749e-08	
158	1.450160e-06	-6.74061e-13	-3.96724e-08	3.967091e-08	
159	1.460160e-06	-6.85877e-13	3.965842e-08	-3.96599e-08	
160	1.470160e-06	-6.97774e-13	-3.96573e-08	3.965586e-08	
161	1.480160e-06	-7.09750e-13	3.964337e-08	-3.96448e-08	
162	1.490160e-06	-7.21805e-13	-3.96423e-08	3.964081e-08	
163	1.500160e-06	-7.33939e-13	3.962833e-08	-3.96298e-08	
164	1.510160e-06	-7.46150e-13	-3.96272e-08	3.962578e-08	
165	1.520160e-06	-7.58438e-13	3.961330e-08	-3.96148e-08	
166	1.530160e-06	-7.70804e-13	-3.96122e-08	3.961074e-08	
167	1.540160e-06	-7.83245e-13	3.959827e-08	-3.95997e-08	
168	1.550160e-06	-7.95762e-13	-3.95972e-08	3.959572e-08	
169	1.560160e-06	-8.08355e-13	3.958324e-08	-3.95847e-08	
170	1.570160e-06	-8.21022e-13	-3.95822e-08	3.958070e-08	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	1.580160e-06	-8.33763e-13	3.956822e-08	-3.95697e-08	
172	1.590160e-06	-8.46577e-13	-3.95671e-08	3.956568e-08	
173	1.600160e-06	-8.59464e-13	3.955321e-08	-3.95547e-08	
174	1.610160e-06	-8.72424e-13	-3.95521e-08	3.955067e-08	
175	1.620160e-06	-8.85455e-13	3.953821e-08	-3.95397e-08	
176	1.630160e-06	-8.98558e-13	-3.95371e-08	3.953567e-08	
177	1.640160e-06	-9.11731e-13	3.952320e-08	-3.95247e-08	
178	1.650160e-06	-9.24975e-13	-3.95221e-08	3.952067e-08	
179	1.660160e-06	-9.38288e-13	3.950821e-08	-3.95097e-08	
180	1.670160e-06	-9.51670e-13	-3.95071e-08	3.950568e-08	
181	1.680160e-06	-9.65120e-13	3.949322e-08	-3.94947e-08	
182	1.690160e-06	-9.78638e-13	-3.94921e-08	3.949069e-08	
183	1.700160e-06	-9.92223e-13	3.947824e-08	-3.94797e-08	
184	1.710160e-06	-1.00587e-12	-3.94772e-08	3.947571e-08	
185	1.720160e-06	-1.01959e-12	3.946326e-08	-3.94647e-08	
186	1.730160e-06	-1.03338e-12	-3.94622e-08	3.946073e-08	
187	1.740160e-06	-1.04722e-12	3.944829e-08	-3.94497e-08	
188	1.750160e-06	-1.06114e-12	-3.94472e-08	3.944576e-08	
189	1.760160e-06	-1.07511e-12	3.943332e-08	-3.94348e-08	
190	1.770160e-06	-1.08915e-12	-3.94323e-08	3.943080e-08	
191	1.780160e-06	-1.10325e-12	3.941836e-08	-3.94198e-08	
192	1.790160e-06	-1.11742e-12	-3.94173e-08	3.941584e-08	
193	1.800160e-06	-1.13164e-12	3.940340e-08	-3.94049e-08	
194	1.810160e-06	-1.14592e-12	-3.94023e-08	3.940089e-08	
195	1.820160e-06	-1.16027e-12	3.938845e-08	-3.93899e-08	
196	1.830160e-06	-1.17467e-12	-3.93874e-08	3.938594e-08	
197	1.840160e-06	-1.18914e-12	3.937351e-08	-3.93750e-08	
198	1.850160e-06	-1.20366e-12	-3.93725e-08	3.937100e-08	
199	1.860160e-06	-1.21824e-12	3.935857e-08	-3.93600e-08	
200	1.870160e-06	-1.23287e-12	-3.93575e-08	3.935607e-08	
201	1.880160e-06	-1.24756e-12	3.934364e-08	-3.93451e-08	
202	1.890160e-06	-1.26231e-12	-3.93426e-08	3.934114e-08	
203	1.900160e-06	-1.27711e-12	3.932871e-08	-3.93302e-08	
204	1.910160e-06	-1.29197e-12	-3.93277e-08	3.932621e-08	
205	1.920160e-06	-1.30688e-12	3.931379e-08	-3.93152e-08	
206	1.930160e-06	-1.32184e-12	-3.93127e-08	3.931129e-08	
207	1.940160e-06	-1.33686e-12	3.929887e-08	-3.93003e-08	
208	1.950160e-06	-1.35193e-12	-3.92978e-08	3.929638e-08	
209	1.960160e-06	-1.36705e-12	3.928396e-08	-3.92854e-08	
210	1.970160e-06	-1.38222e-12	-3.92829e-08	3.928147e-08	
211	1.980160e-06	-1.39744e-12	3.926906e-08	-3.92705e-08	
212	1.990160e-06	-1.41270e-12	-3.92680e-08	3.926657e-08	
213	2.000160e-06	-1.42802e-12	3.925416e-08	-3.92556e-08	
214	2.010160e-06	-1.44339e-12	-3.92531e-08	3.925168e-08	
215	2.020160e-06	-1.45880e-12	3.923927e-08	-3.92407e-08	
216	2.030160e-06	-1.47426e-12	-3.92382e-08	3.923679e-08	
217	2.040160e-06	-1.48976e-12	3.922438e-08	-3.92258e-08	
218	2.050160e-06	-1.50531e-12	-3.92234e-08	3.922190e-08	
219	2.060160e-06	-1.52091e-12	3.920950e-08	-3.92110e-08	
220	2.070160e-06	-1.53655e-12	-3.92085e-08	3.920702e-08	
221	2.080160e-06	-1.55223e-12	3.919462e-08	-3.91961e-08	
222	2.090160e-06	-1.56795e-12	-3.91936e-08	3.919215e-08	
223	2.100160e-06	-1.58372e-12	3.917975e-08	-3.91812e-08	
224	2.110160e-06	-1.59953e-12	-3.91787e-08	3.917728e-08	
225	2.120160e-06	-1.61537e-12	3.916488e-08	-3.91663e-08	
226	2.130160e-06	-1.63126e-12	-3.91639e-08	3.916242e-08	
227	2.140160e-06	-1.64719e-12	3.915003e-08	-3.91515e-08	
228	2.150160e-06	-1.66316e-12	-3.91490e-08	3.914756e-08	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	2.160160e-06	-1.67916e-12	3.913517e-08	-3.91366e-08	
230	2.170160e-06	-1.69520e-12	-3.91342e-08	3.913271e-08	
231	2.180160e-06	-1.71128e-12	3.912032e-08	-3.91218e-08	
232	2.190160e-06	-1.72739e-12	-3.91193e-08	3.911787e-08	
233	2.200160e-06	-1.74354e-12	3.910548e-08	-3.91069e-08	
234	2.210160e-06	-1.75973e-12	-3.91045e-08	3.910303e-08	
235	2.220160e-06	-1.77594e-12	3.909064e-08	-3.90921e-08	
236	2.230160e-06	-1.79220e-12	-3.90896e-08	3.908819e-08	
237	2.240160e-06	-1.80848e-12	3.907581e-08	-3.90773e-08	
238	2.250160e-06	-1.82479e-12	-3.90748e-08	3.907336e-08	
239	2.260160e-06	-1.84114e-12	3.906099e-08	-3.90624e-08	
240	2.270160e-06	-1.85752e-12	-3.90600e-08	3.905854e-08	
241	2.280160e-06	-1.87392e-12	3.904617e-08	-3.90476e-08	
242	2.290160e-06	-1.89036e-12	-3.90452e-08	3.904372e-08	
243	2.300160e-06	-1.90682e-12	3.903135e-08	-3.90328e-08	
244	2.310160e-06	-1.92331e-12	-3.90304e-08	3.902891e-08	
245	2.320160e-06	-1.93983e-12	3.901655e-08	-3.90180e-08	
246	2.330160e-06	-1.95638e-12	-3.90156e-08	3.901411e-08	
247	2.340160e-06	-1.97295e-12	3.900174e-08	-3.90032e-08	
248	2.350160e-06	-1.98954e-12	-3.90008e-08	3.899931e-08	
249	2.360160e-06	-2.00616e-12	3.898695e-08	-3.89884e-08	
250	2.370160e-06	-2.02280e-12	-3.89860e-08	3.898451e-08	
251	2.380160e-06	-2.03947e-12	3.897215e-08	-3.89736e-08	
252	2.390160e-06	-2.05616e-12	-3.89712e-08	3.896972e-08	
253	2.400160e-06	-2.07286e-12	3.895737e-08	-3.89588e-08	
254	2.410160e-06	-2.08959e-12	-3.89564e-08	3.895494e-08	
255	2.420160e-06	-2.10634e-12	3.894259e-08	-3.89440e-08	
256	2.430160e-06	-2.12311e-12	-3.89416e-08	3.894016e-08	
257	2.440160e-06	-2.13990e-12	3.892781e-08	-3.89293e-08	
258	2.450160e-06	-2.15670e-12	-3.89268e-08	3.892539e-08	
259	2.460160e-06	-2.17353e-12	3.891304e-08	-3.89145e-08	
260	2.470160e-06	-2.19037e-12	-3.89121e-08	3.891062e-08	
261	2.480160e-06	-2.20722e-12	3.889828e-08	-3.88997e-08	
262	2.490160e-06	-2.22409e-12	-3.88973e-08	3.889586e-08	
263	2.500160e-06	-2.24098e-12	3.888352e-08	-3.88850e-08	
264	2.510160e-06	-2.25787e-12	-3.88826e-08	3.888111e-08	
265	2.520160e-06	-2.27478e-12	3.886877e-08	-3.88702e-08	
266	2.530160e-06	-2.29171e-12	-3.88678e-08	3.886636e-08	
267	2.540160e-06	-2.30864e-12	3.885402e-08	-3.88555e-08	
268	2.550160e-06	-2.32559e-12	-3.88531e-08	3.885161e-08	
269	2.560160e-06	-2.34254e-12	3.883928e-08	-3.88407e-08	
270	2.570160e-06	-2.35951e-12	-3.88383e-08	3.883687e-08	
271	2.580160e-06	-2.37648e-12	3.882454e-08	-3.88260e-08	
272	2.590160e-06	-2.39346e-12	-3.88236e-08	3.882214e-08	
273	2.600160e-06	-2.41045e-12	3.880981e-08	-3.88113e-08	
274	2.610160e-06	-2.42745e-12	-3.88089e-08	3.880741e-08	
275	2.620160e-06	-2.44445e-12	3.879509e-08	-3.87965e-08	
276	2.630160e-06	-2.46146e-12	-3.87941e-08	3.879269e-08	
277	2.640160e-06	-2.47847e-12	3.878037e-08	-3.87818e-08	
278	2.650160e-06	-2.49548e-12	-3.87794e-08	3.877798e-08	
279	2.660160e-06	-2.51250e-12	3.876566e-08	-3.87671e-08	
280	2.670160e-06	-2.52952e-12	-3.87647e-08	3.876327e-08	
281	2.680160e-06	-2.54654e-12	3.875095e-08	-3.87524e-08	
282	2.690160e-06	-2.56356e-12	-3.87500e-08	3.874856e-08	
283	2.700160e-06	-2.58059e-12	3.873625e-08	-3.87377e-08	
284	2.710160e-06	-2.59761e-12	-3.87353e-08	3.873386e-08	
285	2.720160e-06	-2.61463e-12	3.872155e-08	-3.87230e-08	
286	2.730160e-06	-2.63165e-12	-3.87206e-08	3.871917e-08	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	2.740160e-06	-2.64867e-12	3.870686e-08	-3.87083e-08	
288	2.750160e-06	-2.66568e-12	-3.87059e-08	3.870448e-08	
289	2.760160e-06	-2.68269e-12	3.869217e-08	-3.86936e-08	
290	2.770160e-06	-2.69970e-12	-3.86913e-08	3.868980e-08	
291	2.780160e-06	-2.71670e-12	3.867749e-08	-3.86790e-08	
292	2.790160e-06	-2.73369e-12	-3.86766e-08	3.867512e-08	
293	2.800160e-06	-2.75068e-12	3.866282e-08	-3.86643e-08	
294	2.810160e-06	-2.76766e-12	-3.86619e-08	3.866045e-08	
295	2.820160e-06	-2.78463e-12	3.864815e-08	-3.86496e-08	
296	2.830160e-06	-2.80159e-12	-3.86472e-08	3.864578e-08	
297	2.840160e-06	-2.81854e-12	3.863349e-08	-3.86349e-08	
298	2.850160e-06	-2.83549e-12	-3.86326e-08	3.863112e-08	
299	2.860160e-06	-2.85242e-12	3.861883e-08	-3.86203e-08	
300	2.870160e-06	-2.86934e-12	-3.86179e-08	3.861647e-08	
301	2.880160e-06	-2.88624e-12	3.860418e-08	-3.86056e-08	
302	2.890160e-06	-2.90314e-12	-3.86033e-08	3.860182e-08	
303	2.900160e-06	-2.92002e-12	3.858953e-08	-3.85910e-08	
304	2.910160e-06	-2.93688e-12	-3.85886e-08	3.858717e-08	
305	2.920160e-06	-2.95373e-12	3.857489e-08	-3.85764e-08	
306	2.930160e-06	-2.97057e-12	-3.85740e-08	3.857253e-08	
307	2.940160e-06	-2.98739e-12	3.856025e-08	-3.85617e-08	
308	2.950160e-06	-3.00419e-12	-3.85594e-08	3.855790e-08	
309	2.960160e-06	-3.02097e-12	3.854562e-08	-3.85471e-08	
310	2.970160e-06	-3.03774e-12	-3.85447e-08	3.854328e-08	
311	2.980160e-06	-3.05448e-12	3.853100e-08	-3.85325e-08	
312	2.990160e-06	-3.07121e-12	-3.85301e-08	3.852865e-08	
313	3.000160e-06	-3.08791e-12	3.851638e-08	-3.85178e-08	
314	3.010160e-06	-3.10460e-12	-3.85155e-08	3.851404e-08	
315	3.020160e-06	-3.12126e-12	3.850177e-08	-3.85032e-08	
316	3.030160e-06	-3.13789e-12	-3.85009e-08	3.849943e-08	
317	3.040160e-06	-3.15451e-12	3.848716e-08	-3.84886e-08	
318	3.050160e-06	-3.17110e-12	-3.84863e-08	3.848482e-08	
319	3.060160e-06	-3.18767e-12	3.847256e-08	-3.84740e-08	
320	3.070160e-06	-3.20421e-12	-3.84717e-08	3.847022e-08	
321	3.080160e-06	-3.22072e-12	3.845796e-08	-3.84594e-08	
322	3.090160e-06	-3.23721e-12	-3.84571e-08	3.845563e-08	
323	3.100160e-06	-3.25367e-12	3.844337e-08	-3.84448e-08	
324	3.110160e-06	-3.27010e-12	-3.84425e-08	3.844104e-08	
325	3.120160e-06	-3.28651e-12	3.842878e-08	-3.84302e-08	
326	3.130160e-06	-3.30288e-12	-3.84279e-08	3.842646e-08	
327	3.140160e-06	-3.31922e-12	3.841420e-08	-3.84157e-08	
328	3.150160e-06	-3.33554e-12	-3.84133e-08	3.841188e-08	
329	3.160160e-06	-3.35182e-12	3.839963e-08	-3.84011e-08	
330	3.170160e-06	-3.36807e-12	-3.83988e-08	3.839731e-08	
331	3.180160e-06	-3.38428e-12	3.838506e-08	-3.83865e-08	
332	3.190160e-06	-3.40047e-12	-3.83842e-08	3.838274e-08	
333	3.200160e-06	-3.41661e-12	3.837050e-08	-3.83720e-08	
334	3.210160e-06	-3.43273e-12	-3.83696e-08	3.836818e-08	
335	3.220160e-06	-3.44881e-12	3.835594e-08	-3.83574e-08	
336	3.230160e-06	-3.46485e-12	-3.83551e-08	3.835363e-08	
337	3.240160e-06	-3.48086e-12	3.834139e-08	-3.83428e-08	
338	3.250160e-06	-3.49682e-12	-3.83405e-08	3.833908e-08	
339	3.260160e-06	-3.51275e-12	3.832684e-08	-3.83283e-08	
340	3.270160e-06	-3.52865e-12	-3.83260e-08	3.832453e-08	
341	3.280160e-06	-3.54450e-12	3.831230e-08	-3.83138e-08	
342	3.290160e-06	-3.56031e-12	-3.83115e-08	3.830999e-08	
343	3.300160e-06	-3.57608e-12	3.829776e-08	-3.82992e-08	
344	3.310160e-06	-3.59181e-12	-3.82969e-08	3.829546e-08	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
345	3.320160e-06	-3.60750e-12	3.828323e-08	-3.82847e-08	
346	3.330160e-06	-3.62315e-12	-3.82824e-08	3.828093e-08	
347	3.340160e-06	-3.63875e-12	3.826871e-08	-3.82702e-08	
348	3.350160e-06	-3.65431e-12	-3.82679e-08	3.826641e-08	
349	3.360160e-06	-3.66982e-12	3.825419e-08	-3.82556e-08	
350	3.370160e-06	-3.68529e-12	-3.82534e-08	3.825190e-08	
351	3.380160e-06	-3.70072e-12	3.823968e-08	-3.82411e-08	
352	3.390160e-06	-3.71610e-12	-3.82388e-08	3.823738e-08	
353	3.400160e-06	-3.73143e-12	3.822517e-08	-3.82266e-08	
354	3.410160e-06	-3.74671e-12	-3.82243e-08	3.822288e-08	
355	3.420160e-06	-3.76195e-12	3.821066e-08	-3.82121e-08	
356	3.430160e-06	-3.77713e-12	-3.82098e-08	3.820838e-08	
357	3.440160e-06	-3.79227e-12	3.819617e-08	-3.81976e-08	
358	3.450160e-06	-3.80736e-12	-3.81953e-08	3.819388e-08	
359	3.460160e-06	-3.82239e-12	3.818167e-08	-3.81831e-08	
360	3.470160e-06	-3.83738e-12	-3.81809e-08	3.817939e-08	
361	3.480160e-06	-3.85231e-12	3.816719e-08	-3.81686e-08	
362	3.490160e-06	-3.86719e-12	-3.81664e-08	3.816491e-08	
363	3.500160e-06	-3.88202e-12	3.815271e-08	-3.81542e-08	
364	3.510160e-06	-3.89680e-12	-3.81519e-08	3.815043e-08	
365	3.520160e-06	-3.91152e-12	3.813823e-08	-3.81397e-08	
